#id	label	a1	a2
1624453916_49684	a1	Porn is not wrong. If it is really wrong, then Porn should be "Illegal". Porn supplies the "Erotic" needs of people who doesn't have a partner. :)	It is no more wrong than any other form of expression that is used for exploitation.
37675_32997	a1	Porn is entertainment. Is it wrong and evil to have swear words in songs, because some people don't like it? Of course not. Should sex scenes in movies or TV shows be illegal? Nope. If you do not like porn, don't watch it. If you like it, it is your right to watch it.	Listen porn is not wrong because in schools that never give an accurate demonstration because of parents. Porn not only teaches but also gives prime examples.
54763_36698	a1	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.	No porn is not wrong. Mabye some people thing it is wrong but really it is not. Come if their was no porn and sex how would we have babies.
14003_13991	a1	Easy access to porn may be the reason there has been an 85 percent decline in rapes over the last 25 years, according to a law professor at Northwestern University.	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.
13993_14007	a2	No porn is not wrong. As an abstract noun, it cannot be wrong.	Porn isn't wrong, as long as you aren't doing it behind your partner's back. <br/> It's only degrading to the women who choose to pose.
14002_37292	a1	If pornography and the people who produce it were well respected by society, then no argument could be made that porn was degrading anyone. <br/> Likewise, if, as a society we were to berate movie actors (for example), then the act of being an actor would become degrading. <br/> It isn't the act of producing the porn that needs to change, but rather the acceptance of it in society.	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL
37292_13986	a2	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.
38908_58869	a2	i LIKE porn, jerking off is always a good time	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.
13993_13986	a2	No porn is not wrong. As an abstract noun, it cannot be wrong.	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.
13991_14007	a2	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.	Porn isn't wrong, as long as you aren't doing it behind your partner's back. <br/> It's only degrading to the women who choose to pose.
13993_13988	a2	No porn is not wrong. As an abstract noun, it cannot be wrong.	Everyone has their own desires, and sure women are degraded by pornography but it's their choice to choose that career path. If they want to be in that business, it's their choice.
32997_14004	a2	Listen porn is not wrong because in schools that never give an accurate demonstration because of parents. Porn not only teaches but also gives prime examples.	Porn kills nobody. It's a profitable source of entertainment for some. <br/> Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
37291_14004	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Porn kills nobody. It's a profitable source of entertainment for some. <br/> Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
13993_13997	a2	No porn is not wrong. As an abstract noun, it cannot be wrong.	I don't feel degraded by porn. You don't like it? Don't watch it. There are more importhant jobs in life than to be my personal morality police.
1624453916_37292	a1	Porn is not wrong. If it is really wrong, then Porn should be "Illegal". Porn supplies the "Erotic" needs of people who doesn't have a partner. :)	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL
61111_13990	a2	Everyone has sex, so making a profit on it isn't wrong it's genius	I note that whenever someone starts in on the "Porn is ebil 'n' degrading" spiel, they focus exclusively on women. <br/> As if there's no such thing as porn *actors*. (What, men don't count?) <br/> Porn is a form of entertainment. No more. No less. Any arguement otherwise is just "Feminist" bullsh*t.
37292_13989	a2	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL	The question is: who has the right to prohibit it? Government? Why would there be any pressing need at all for the state to outlaw pornography? Look at Europe- they're cool with pretty much everything. I don't see any moral depravity in Europe, do you?
37291_14003	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Easy access to porn may be the reason there has been an 85 percent decline in rapes over the last 25 years, according to a law professor at Northwestern University.
58869_14000	a2	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.	Porn is anything but wrong in most cases. Sometimes it's in very bad taste, but when it's giving equal gratification, etc. to all parties, there's nothing wrong, and I could even consider it an art form in some respects.
13987_13998	a2	Yeah, women are degraded by pornography, but if it's already done, why shouldn't we watch it? We can't stop something that has already happened, so let's just go for it :P	me and my wife share an exciting and passionate love life. we love the porn. we pop it on and use it to kick it up a notch. set the room on fire. for us itt is a way to share and expand the love we enjoy together in the bedroom. <br/> so as long as it is legal and everyone is of age then there should be no problem.
14007_37291	a1	Porn isn't wrong, as long as you aren't doing it behind your partner's back. <br/> It's only degrading to the women who choose to pose.	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L
37292_35341	a2	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL	it is not wrong, and if your talking about the actors doing the scene its theyre choice..they like doing it and its not degrading to women they wanna do it. we have freedom of expression you know. and it also helps some of us to be open about sex
54763_32997	a1	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.	Listen porn is not wrong because in schools that never give an accurate demonstration because of parents. Porn not only teaches but also gives prime examples.
14003_37675	a1	Easy access to porn may be the reason there has been an 85 percent decline in rapes over the last 25 years, according to a law professor at Northwestern University.	Porn is entertainment. Is it wrong and evil to have swear words in songs, because some people don't like it? Of course not. Should sex scenes in movies or TV shows be illegal? Nope. If you do not like porn, don't watch it. If you like it, it is your right to watch it.
13990_14002	a2	I note that whenever someone starts in on the "Porn is ebil 'n' degrading" spiel, they focus exclusively on women. <br/> As if there's no such thing as porn *actors*. (What, men don't count?) <br/> Porn is a form of entertainment. No more. No less. Any arguement otherwise is just "Feminist" bullsh*t.	If pornography and the people who produce it were well respected by society, then no argument could be made that porn was degrading anyone. <br/> Likewise, if, as a society we were to berate movie actors (for example), then the act of being an actor would become degrading. <br/> It isn't the act of producing the porn that needs to change, but rather the acceptance of it in society.
49684_37292	a1	It is no more wrong than any other form of expression that is used for exploitation.	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL
13997_74812	a2	I don't feel degraded by porn. You don't like it? Don't watch it. There are more importhant jobs in life than to be my personal morality police.	NO. I am a female who watches porn. <br/> It does not bother me if my boyfriend watches porn. <br/> I think its natural for people to have sexual desires. <br/> If people feel uncomfortable with the idea, just don't watch it. <br/> But, people who love porn can watch all the videos they want and I see no wrong with that.
13988_13991	a1	Everyone has their own desires, and sure women are degraded by pornography but it's their choice to choose that career path. If they want to be in that business, it's their choice.	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.
74812_37291	a1	NO. I am a female who watches porn. <br/> It does not bother me if my boyfriend watches porn. <br/> I think its natural for people to have sexual desires. <br/> If people feel uncomfortable with the idea, just don't watch it. <br/> But, people who love porn can watch all the videos they want and I see no wrong with that.	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L
13986_13998	a1	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.	me and my wife share an exciting and passionate love life. we love the porn. we pop it on and use it to kick it up a notch. set the room on fire. for us itt is a way to share and expand the love we enjoy together in the bedroom. <br/> so as long as it is legal and everyone is of age then there should be no problem.
37291_13994	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Whoever said porn degrades women is idiotic. #1 They get compensated well, #2 they CHOSE to do it, #3 some girls actually like what they do, #4 without sex and porn, you may not have been born. Sex = life. =)
37291_35341	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	it is not wrong, and if your talking about the actors doing the scene its theyre choice..they like doing it and its not degrading to women they wanna do it. we have freedom of expression you know. and it also helps some of us to be open about sex
61111_13991	a1	Everyone has sex, so making a profit on it isn't wrong it's genius	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.
14000_13993	a1	Porn is anything but wrong in most cases. Sometimes it's in very bad taste, but when it's giving equal gratification, etc. to all parties, there's nothing wrong, and I could even consider it an art form in some respects.	No porn is not wrong. As an abstract noun, it cannot be wrong.
74812_14007	a1	NO. I am a female who watches porn. <br/> It does not bother me if my boyfriend watches porn. <br/> I think its natural for people to have sexual desires. <br/> If people feel uncomfortable with the idea, just don't watch it. <br/> But, people who love porn can watch all the videos they want and I see no wrong with that.	Porn isn't wrong, as long as you aren't doing it behind your partner's back. <br/> It's only degrading to the women who choose to pose.
36698_13988	a2	No porn is not wrong. Mabye some people thing it is wrong but really it is not. Come if their was no porn and sex how would we have babies.	Everyone has their own desires, and sure women are degraded by pornography but it's their choice to choose that career path. If they want to be in that business, it's their choice.
13986_69927	a1	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.	Some people say God is against porn. But we won't know that because the bible does not mench porn because it did not exist during biblical times. So how do we know it is a sin?
54763_38908	a1	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.	i LIKE porn, jerking off is always a good time
14002_13993	a1	If pornography and the people who produce it were well respected by society, then no argument could be made that porn was degrading anyone. <br/> Likewise, if, as a society we were to berate movie actors (for example), then the act of being an actor would become degrading. <br/> It isn't the act of producing the porn that needs to change, but rather the acceptance of it in society.	No porn is not wrong. As an abstract noun, it cannot be wrong.
13988_1624453916	a1	Everyone has their own desires, and sure women are degraded by pornography but it's their choice to choose that career path. If they want to be in that business, it's their choice.	Porn is not wrong. If it is really wrong, then Porn should be "Illegal". Porn supplies the "Erotic" needs of people who doesn't have a partner. :)
37675_37292	a1	Porn is entertainment. Is it wrong and evil to have swear words in songs, because some people don't like it? Of course not. Should sex scenes in movies or TV shows be illegal? Nope. If you do not like porn, don't watch it. If you like it, it is your right to watch it.	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL
54763_37291	a1	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L
37291_69927	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Some people say God is against porn. But we won't know that because the bible does not mench porn because it did not exist during biblical times. So how do we know it is a sin?
38908_13986	a2	i LIKE porn, jerking off is always a good time	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.
37675_13991	a1	Porn is entertainment. Is it wrong and evil to have swear words in songs, because some people don't like it? Of course not. Should sex scenes in movies or TV shows be illegal? Nope. If you do not like porn, don't watch it. If you like it, it is your right to watch it.	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.
49684_14003	a2	It is no more wrong than any other form of expression that is used for exploitation.	Easy access to porn may be the reason there has been an 85 percent decline in rapes over the last 25 years, according to a law professor at Northwestern University.
74812_13987	a1	NO. I am a female who watches porn. <br/> It does not bother me if my boyfriend watches porn. <br/> I think its natural for people to have sexual desires. <br/> If people feel uncomfortable with the idea, just don't watch it. <br/> But, people who love porn can watch all the videos they want and I see no wrong with that.	Yeah, women are degraded by pornography, but if it's already done, why shouldn't we watch it? We can't stop something that has already happened, so let's just go for it :P
37291_13987	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Yeah, women are degraded by pornography, but if it's already done, why shouldn't we watch it? We can't stop something that has already happened, so let's just go for it :P
38908_73596	a2	i LIKE porn, jerking off is always a good time	All these arguments about that porn leads to addiction are annoying me now -_- . Porn hardly ever leads to addiction, just in weak people, maybe who have mental health issues, or attachment issues or find it hard to separate fantasy from reality. I watch porn once or twice a day when i'm on my own but also have a great boyfriend and we have sex once or twice (sometimes three, if i'm lucky!) times a week, we use porn to spice things up in the bedroom but we know it's all fantasy, we're not idiots, we just have desires that need to be met!
73596_13987	a1	All these arguments about that porn leads to addiction are annoying me now -_- . Porn hardly ever leads to addiction, just in weak people, maybe who have mental health issues, or attachment issues or find it hard to separate fantasy from reality. I watch porn once or twice a day when i'm on my own but also have a great boyfriend and we have sex once or twice (sometimes three, if i'm lucky!) times a week, we use porn to spice things up in the bedroom but we know it's all fantasy, we're not idiots, we just have desires that need to be met!	Yeah, women are degraded by pornography, but if it's already done, why shouldn't we watch it? We can't stop something that has already happened, so let's just go for it :P
14003_38908	a1	Easy access to porn may be the reason there has been an 85 percent decline in rapes over the last 25 years, according to a law professor at Northwestern University.	i LIKE porn, jerking off is always a good time
13987_35341	a2	Yeah, women are degraded by pornography, but if it's already done, why shouldn't we watch it? We can't stop something that has already happened, so let's just go for it :P	it is not wrong, and if your talking about the actors doing the scene its theyre choice..they like doing it and its not degrading to women they wanna do it. we have freedom of expression you know. and it also helps some of us to be open about sex
49684_13998	a2	It is no more wrong than any other form of expression that is used for exploitation.	me and my wife share an exciting and passionate love life. we love the porn. we pop it on and use it to kick it up a notch. set the room on fire. for us itt is a way to share and expand the love we enjoy together in the bedroom. <br/> so as long as it is legal and everyone is of age then there should be no problem.
58869_13993	a1	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.	No porn is not wrong. As an abstract noun, it cannot be wrong.
14000_13987	a1	Porn is anything but wrong in most cases. Sometimes it's in very bad taste, but when it's giving equal gratification, etc. to all parties, there's nothing wrong, and I could even consider it an art form in some respects.	Yeah, women are degraded by pornography, but if it's already done, why shouldn't we watch it? We can't stop something that has already happened, so let's just go for it :P
38908_14002	a2	i LIKE porn, jerking off is always a good time	If pornography and the people who produce it were well respected by society, then no argument could be made that porn was degrading anyone. <br/> Likewise, if, as a society we were to berate movie actors (for example), then the act of being an actor would become degrading. <br/> It isn't the act of producing the porn that needs to change, but rather the acceptance of it in society.
36698_14000	a2	No porn is not wrong. Mabye some people thing it is wrong but really it is not. Come if their was no porn and sex how would we have babies.	Porn is anything but wrong in most cases. Sometimes it's in very bad taste, but when it's giving equal gratification, etc. to all parties, there's nothing wrong, and I could even consider it an art form in some respects.
73596_37292	a1	All these arguments about that porn leads to addiction are annoying me now -_- . Porn hardly ever leads to addiction, just in weak people, maybe who have mental health issues, or attachment issues or find it hard to separate fantasy from reality. I watch porn once or twice a day when i'm on my own but also have a great boyfriend and we have sex once or twice (sometimes three, if i'm lucky!) times a week, we use porn to spice things up in the bedroom but we know it's all fantasy, we're not idiots, we just have desires that need to be met!	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL
38908_35341	a2	i LIKE porn, jerking off is always a good time	it is not wrong, and if your talking about the actors doing the scene its theyre choice..they like doing it and its not degrading to women they wanna do it. we have freedom of expression you know. and it also helps some of us to be open about sex
36698_13986	a2	No porn is not wrong. Mabye some people thing it is wrong but really it is not. Come if their was no porn and sex how would we have babies.	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.
13988_14002	a2	Everyone has their own desires, and sure women are degraded by pornography but it's their choice to choose that career path. If they want to be in that business, it's their choice.	If pornography and the people who produce it were well respected by society, then no argument could be made that porn was degrading anyone. <br/> Likewise, if, as a society we were to berate movie actors (for example), then the act of being an actor would become degrading. <br/> It isn't the act of producing the porn that needs to change, but rather the acceptance of it in society.
13994_69927	a1	Whoever said porn degrades women is idiotic. #1 They get compensated well, #2 they CHOSE to do it, #3 some girls actually like what they do, #4 without sex and porn, you may not have been born. Sex = life. =)	Some people say God is against porn. But we won't know that because the bible does not mench porn because it did not exist during biblical times. So how do we know it is a sin?
49684_13993	a1	It is no more wrong than any other form of expression that is used for exploitation.	No porn is not wrong. As an abstract noun, it cannot be wrong.
13987_54763	a2	Yeah, women are degraded by pornography, but if it's already done, why shouldn't we watch it? We can't stop something that has already happened, so let's just go for it :P	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.
14009_69927	a1	Is porn wrong? Absolutley not!! Everyone has their own definition of morality. If you don't believe in it then don't look at it. The people who participate in it do it because they want to and they probably enjoy it. Whether your the person watching porn or participating in it, porn is a choice not a case of right or wrong.	Some people say God is against porn. But we won't know that because the bible does not mench porn because it did not exist during biblical times. So how do we know it is a sin?
14004_37292	a1	Porn kills nobody. It's a profitable source of entertainment for some. <br/> Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL
13988_37292	a1	Everyone has their own desires, and sure women are degraded by pornography but it's their choice to choose that career path. If they want to be in that business, it's their choice.	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL
35341_14003	a2	it is not wrong, and if your talking about the actors doing the scene its theyre choice..they like doing it and its not degrading to women they wanna do it. we have freedom of expression you know. and it also helps some of us to be open about sex	Easy access to porn may be the reason there has been an 85 percent decline in rapes over the last 25 years, according to a law professor at Northwestern University.
58869_13986	a2	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.
61111_14002	a2	Everyone has sex, so making a profit on it isn't wrong it's genius	If pornography and the people who produce it were well respected by society, then no argument could be made that porn was degrading anyone. <br/> Likewise, if, as a society we were to berate movie actors (for example), then the act of being an actor would become degrading. <br/> It isn't the act of producing the porn that needs to change, but rather the acceptance of it in society.
13997_14007	a1	I don't feel degraded by porn. You don't like it? Don't watch it. There are more importhant jobs in life than to be my personal morality police.	Porn isn't wrong, as long as you aren't doing it behind your partner's back. <br/> It's only degrading to the women who choose to pose.
13998_38908	a1	me and my wife share an exciting and passionate love life. we love the porn. we pop it on and use it to kick it up a notch. set the room on fire. for us itt is a way to share and expand the love we enjoy together in the bedroom. <br/> so as long as it is legal and everyone is of age then there should be no problem.	i LIKE porn, jerking off is always a good time
13998_37291	a1	me and my wife share an exciting and passionate love life. we love the porn. we pop it on and use it to kick it up a notch. set the room on fire. for us itt is a way to share and expand the love we enjoy together in the bedroom. <br/> so as long as it is legal and everyone is of age then there should be no problem.	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L
1624453916_14003	a2	Porn is not wrong. If it is really wrong, then Porn should be "Illegal". Porn supplies the "Erotic" needs of people who doesn't have a partner. :)	Easy access to porn may be the reason there has been an 85 percent decline in rapes over the last 25 years, according to a law professor at Northwestern University.
54763_37292	a1	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL
37291_13997	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	I don't feel degraded by porn. You don't like it? Don't watch it. There are more importhant jobs in life than to be my personal morality police.
36698_13993	a1	No porn is not wrong. Mabye some people thing it is wrong but really it is not. Come if their was no porn and sex how would we have babies.	No porn is not wrong. As an abstract noun, it cannot be wrong.
14009_13997	a1	Is porn wrong? Absolutley not!! Everyone has their own definition of morality. If you don't believe in it then don't look at it. The people who participate in it do it because they want to and they probably enjoy it. Whether your the person watching porn or participating in it, porn is a choice not a case of right or wrong.	I don't feel degraded by porn. You don't like it? Don't watch it. There are more importhant jobs in life than to be my personal morality police.
36698_73596	a2	No porn is not wrong. Mabye some people thing it is wrong but really it is not. Come if their was no porn and sex how would we have babies.	All these arguments about that porn leads to addiction are annoying me now -_- . Porn hardly ever leads to addiction, just in weak people, maybe who have mental health issues, or attachment issues or find it hard to separate fantasy from reality. I watch porn once or twice a day when i'm on my own but also have a great boyfriend and we have sex once or twice (sometimes three, if i'm lucky!) times a week, we use porn to spice things up in the bedroom but we know it's all fantasy, we're not idiots, we just have desires that need to be met!
38908_13988	a2	i LIKE porn, jerking off is always a good time	Everyone has their own desires, and sure women are degraded by pornography but it's their choice to choose that career path. If they want to be in that business, it's their choice.
13986_13990	a1	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.	I note that whenever someone starts in on the "Porn is ebil 'n' degrading" spiel, they focus exclusively on women. <br/> As if there's no such thing as porn *actors*. (What, men don't count?) <br/> Porn is a form of entertainment. No more. No less. Any arguement otherwise is just "Feminist" bullsh*t.
13988_69927	a1	Everyone has their own desires, and sure women are degraded by pornography but it's their choice to choose that career path. If they want to be in that business, it's their choice.	Some people say God is against porn. But we won't know that because the bible does not mench porn because it did not exist during biblical times. So how do we know it is a sin?
37291_14002	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	If pornography and the people who produce it were well respected by society, then no argument could be made that porn was degrading anyone. <br/> Likewise, if, as a society we were to berate movie actors (for example), then the act of being an actor would become degrading. <br/> It isn't the act of producing the porn that needs to change, but rather the acceptance of it in society.
37675_36698	a1	Porn is entertainment. Is it wrong and evil to have swear words in songs, because some people don't like it? Of course not. Should sex scenes in movies or TV shows be illegal? Nope. If you do not like porn, don't watch it. If you like it, it is your right to watch it.	No porn is not wrong. Mabye some people thing it is wrong but really it is not. Come if their was no porn and sex how would we have babies.
37292_13998	a2	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL	me and my wife share an exciting and passionate love life. we love the porn. we pop it on and use it to kick it up a notch. set the room on fire. for us itt is a way to share and expand the love we enjoy together in the bedroom. <br/> so as long as it is legal and everyone is of age then there should be no problem.
37292_61111	a2	hmm, yess there either all virgins or still live at home with there mothers and cant have porn LOL	Everyone has sex, so making a profit on it isn't wrong it's genius
36698_35341	a2	No porn is not wrong. Mabye some people thing it is wrong but really it is not. Come if their was no porn and sex how would we have babies.	it is not wrong, and if your talking about the actors doing the scene its theyre choice..they like doing it and its not degrading to women they wanna do it. we have freedom of expression you know. and it also helps some of us to be open about sex
37291_13986	a2	whatever ? <br/> porn is a f**king way of life ? <br/> i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	All humans have sexual desires. Sometimes, one just isn't in the mood for sex, and would like simple release. Pornography facilitates this.
38908_69927	a2	i LIKE porn, jerking off is always a good time	Some people say God is against porn. But we won't know that because the bible does not mench porn because it did not exist during biblical times. So how do we know it is a sin?
